Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
NKBABA,"(36.68028846153847, 127.33894230769232)","(36.69230769230769, 127.34975961538463)"
NKBABD,"(36.66826923076923, 127.34975961538463)","(36.68028846153847, 127.36057692307693)"
NKBABB,"(36.68028846153847, 127.34975961538463)","(36.69230769230769, 127.36057692307693)"
NKBDAC,"(36.62019230769231, 127.36057692307693)","(36.63221153846154, 127.37139423076924)"
NKBDAA,"(36.63221153846154, 127.36057692307693)","(36.644230769230774, 127.37139423076924)"
NKBDAD,"(36.62019230769231, 127.37139423076924)","(36.63221153846154, 127.38221153846155)"
NKBDAB,"(36.63221153846154, 127.37139423076924)","(36.644230769230774, 127.38221153846155)"
NLCADC,"(36.54807692307692, 127.42548076923077)","(36.56009615384615, 127.43629807692308)"
NLCADA,"(36.56009615384615, 127.42548076923077)","(36.57211538461539, 127.43629807692308)"
NLCADD,"(36.54807692307692, 127.43629807692308)","(36.56009615384615, 127.44711538461539)"
NLCADB,"(36.56009615384615, 127.43629807692308)","(36.57211538461539, 127.44711538461539)"
NLCBCC,"(36.54807692307692, 127.44711538461539)","(36.56009615384615, 127.4579326923077)"
NLCBCA,"(36.56009615384615, 127.44711538461539)","(36.57211538461539, 127.4579326923077)"
NLCBCD,"(36.54807692307692, 127.4579326923077)","(36.56009615384615, 127.46875)"
NLCBCB,"(36.56009615384615, 127.4579326923077)","(36.57211538461539, 127.46875)"
NLCBDC,"(36.54807692307692, 127.46875)","(36.56009615384615, 127.4795673076923)"
NLCBDA,"(36.56009615384615, 127.46875)","(36.57211538461539, 127.4795673076923)"
NLCBDD,"(36.54807692307692, 127.4795673076923)","(36.56009615384615, 127.49038461538461)"
NLCBDB,"(36.56009615384615, 127.4795673076923)","(36.57211538461539, 127.49038461538461)"
NLACCC,"(36.59615384615385, 127.40384615384616)","(36.60817307692308, 127.41466346153847)"
NLACCA,"(36.60817307692308, 127.40384615384616)","(36.62019230769231, 127.41466346153847)"
NLACCD,"(36.59615384615385, 127.41466346153847)","(36.60817307692308, 127.42548076923077)"
NLACCB,"(36.60817307692308, 127.41466346153847)","(36.62019230769231, 127.42548076923077)"
NLDCAC,"(36.52403846153846, 127.49038461538461)","(36.53605769230769, 127.50120192307692)"
NLDCAA,"(36.53605769230769, 127.49038461538461)","(36.54807692307692, 127.50120192307692)"
NLDCAD,"(36.52403846153846, 127.50120192307692)","(36.53605769230769, 127.51201923076923)"
NLDCAB,"(36.53605769230769, 127.50120192307692)","(36.54807692307692, 127.51201923076923)"
NLDDDC,"(36.5, 127.55528846153845)","(36.512019230769226, 127.56610576923077)"
NLDDDA,"(36.512019230769226, 127.55528846153845)","(36.52403846153846, 127.56610576923077)"
NLDDDD,"(36.5, 127.56610576923077)","(36.512019230769226, 127.57692307692308)"
NLDDDB,"(36.512019230769226, 127.56610576923077)","(36.52403846153846, 127.57692307692308)"
NPCBAC,"(36.57211538461539, 128.1394230769231)","(36.58413461538461, 128.15024038461542)"
NPCBAA,"(36.58413461538461, 128.1394230769231)","(36.59615384615385, 128.15024038461542)"
NPCBAD,"(36.57211538461539, 128.15024038461542)","(36.58413461538461, 128.1610576923077)"
NPCBAB,"(36.58413461538461, 128.15024038461542)","(36.59615384615385, 128.1610576923077)"
NPCBBC,"(36.57211538461539, 128.1610576923077)","(36.58413461538461, 128.171875)"
NPCBBA,"(36.58413461538461, 128.1610576923077)","(36.59615384615385, 128.171875)"
NPCBBD,"(36.57211538461539, 128.171875)","(36.58413461538461, 128.18269230769232)"
NPCBBB,"(36.58413461538461, 128.171875)","(36.59615384615385, 128.18269230769232)"
NPAADC,"(36.644230769230774, 128.11778846153845)","(36.65625, 128.12860576923077)"
NPAADA,"(36.65625, 128.11778846153845)","(36.66826923076923, 128.12860576923077)"
NPAADD,"(36.644230769230774, 128.12860576923077)","(36.65625, 128.1394230769231)"
NPAADB,"(36.65625, 128.12860576923077)","(36.66826923076923, 128.1394230769231)"
NPADCC,"(36.59615384615385, 128.1394230769231)","(36.60817307692308, 128.15024038461542)"
NPADCA,"(36.60817307692308, 128.1394230769231)","(36.62019230769231, 128.15024038461542)"
NPADCD,"(36.59615384615385, 128.15024038461542)","(36.60817307692308, 128.1610576923077)"
NPADCB,"(36.60817307692308, 128.15024038461542)","(36.62019230769231, 128.1610576923077)"
NPADAC,"(36.62019230769231, 128.1394230769231)","(36.63221153846154, 128.15024038461542)"
NPADAA,"(36.63221153846154, 128.1394230769231)","(36.644230769230774, 128.15024038461542)"
NPADAD,"(36.62019230769231, 128.15024038461542)","(36.63221153846154, 128.1610576923077)"
NPADAB,"(36.63221153846154, 128.15024038461542)","(36.644230769230774, 128.1610576923077)"
NPADDC,"(36.59615384615385, 128.1610576923077)","(36.60817307692308, 128.171875)"
NPADDA,"(36.60817307692308, 128.1610576923077)","(36.62019230769231, 128.171875)"
NPADDD,"(36.59615384615385, 128.171875)","(36.60817307692308, 128.18269230769232)"
NPADDB,"(36.60817307692308, 128.171875)","(36.62019230769231, 128.18269230769232)"
NPABCC,"(36.644230769230774, 128.1394230769231)","(36.65625, 128.15024038461542)"
NPABCA,"(36.65625, 128.1394230769231)","(36.66826923076923, 128.15024038461542)"
NPABCD,"(36.644230769230774, 128.15024038461542)","(36.65625, 128.1610576923077)"
NPABCB,"(36.65625, 128.15024038461542)","(36.66826923076923, 128.1610576923077)"
NPDAAC,"(36.57211538461539, 128.18269230769232)","(36.58413461538461, 128.19350961538464)"
NPDAAA,"(36.58413461538461, 128.18269230769232)","(36.59615384615385, 128.19350961538464)"
NPDAAD,"(36.57211538461539, 128.19350961538464)","(36.58413461538461, 128.20432692307693)"
NPDAAB,"(36.58413461538461, 128.19350961538464)","(36.59615384615385, 128.20432692307693)"
OJCDBC,"(36.71634615384615, 127.12259615384616)","(36.72836538461539, 127.13341346153847)"
OJCDBA,"(36.72836538461539, 127.12259615384616)","(36.74038461538461, 127.13341346153847)"
OJCDBD,"(36.71634615384615, 127.13341346153847)","(36.72836538461539, 127.14423076923077)"
OJCDBB,"(36.72836538461539, 127.13341346153847)","(36.74038461538461, 127.14423076923077)"
OJCBCC,"(36.74038461538461, 127.10096153846155)","(36.75240384615385, 127.11177884615385)"
OJCBCA,"(36.75240384615385, 127.10096153846155)","(36.76442307692308, 127.11177884615385)"
OJCBCD,"(36.74038461538461, 127.11177884615385)","(36.75240384615385, 127.12259615384616)"
OJCBCB,"(36.75240384615385, 127.11177884615385)","(36.76442307692308, 127.12259615384616)"
OJCBAC,"(36.76442307692308, 127.10096153846155)","(36.77644230769231, 127.11177884615385)"
OJCBAA,"(36.77644230769231, 127.10096153846155)","(36.78846153846154, 127.11177884615385)"
OJCBAD,"(36.76442307692308, 127.11177884615385)","(36.77644230769231, 127.12259615384616)"
OJCBAB,"(36.77644230769231, 127.11177884615385)","(36.78846153846154, 127.12259615384616)"
OJCBDC,"(36.74038461538461, 127.12259615384616)","(36.75240384615385, 127.13341346153847)"
OJCBDA,"(36.75240384615385, 127.12259615384616)","(36.76442307692308, 127.13341346153847)"
OJCBDD,"(36.74038461538461, 127.13341346153847)","(36.75240384615385, 127.14423076923077)"
OJCBDB,"(36.75240384615385, 127.13341346153847)","(36.76442307692308, 127.14423076923077)"
OJACDC,"(36.78846153846154, 127.07932692307693)","(36.800480769230774, 127.09014423076924)"
OJACDA,"(36.800480769230774, 127.07932692307693)","(36.8125, 127.09014423076924)"
OJACDD,"(36.78846153846154, 127.09014423076924)","(36.800480769230774, 127.10096153846155)"
OJACDB,"(36.800480769230774, 127.09014423076924)","(36.8125, 127.10096153846155)"
OJACBC,"(36.8125, 127.07932692307693)","(36.82451923076923, 127.09014423076924)"
OJACBA,"(36.82451923076923, 127.07932692307693)","(36.83653846153847, 127.09014423076924)"
OJACBD,"(36.8125, 127.09014423076924)","(36.82451923076923, 127.10096153846155)"
OJACBB,"(36.82451923076923, 127.09014423076924)","(36.83653846153847, 127.10096153846155)"
OJAADC,"(36.83653846153847, 127.07932692307693)","(36.84855769230769, 127.09014423076924)"
OJAADA,"(36.84855769230769, 127.07932692307693)","(36.86057692307693, 127.09014423076924)"
OJAADD,"(36.83653846153847, 127.09014423076924)","(36.84855769230769, 127.10096153846155)"
OJAADB,"(36.84855769230769, 127.09014423076924)","(36.86057692307693, 127.10096153846155)"
OJAABC,"(36.86057692307693, 127.07932692307693)","(36.87259615384616, 127.09014423076924)"
OJAABA,"(36.87259615384616, 127.07932692307693)","(36.88461538461539, 127.09014423076924)"
OJAABD,"(36.86057692307693, 127.09014423076924)","(36.87259615384616, 127.10096153846155)"
OJAABB,"(36.87259615384616, 127.09014423076924)","(36.88461538461539, 127.10096153846155)"
OJADCC,"(36.78846153846154, 127.10096153846155)","(36.800480769230774, 127.11177884615385)"
OJADCA,"(36.800480769230774, 127.10096153846155)","(36.8125, 127.11177884615385)"
OJADCD,"(36.78846153846154, 127.11177884615385)","(36.800480769230774, 127.12259615384616)"
OJADCB,"(36.800480769230774, 127.11177884615385)","(36.8125, 127.12259615384616)"
OJADAC,"(36.8125, 127.10096153846155)","(36.82451923076923, 127.11177884615385)"
OJADAA,"(36.82451923076923, 127.10096153846155)","(36.83653846153847, 127.11177884615385)"
OJADAD,"(36.8125, 127.11177884615385)","(36.82451923076923, 127.12259615384616)"
OJADAB,"(36.82451923076923, 127.11177884615385)","(36.83653846153847, 127.12259615384616)"
OJADBC,"(36.8125, 127.12259615384616)","(36.82451923076923, 127.13341346153847)"
OJADBA,"(36.82451923076923, 127.12259615384616)","(36.83653846153847, 127.13341346153847)"
OJADBD,"(36.8125, 127.13341346153847)","(36.82451923076923, 127.14423076923077)"
OJADBB,"(36.82451923076923, 127.13341346153847)","(36.83653846153847, 127.14423076923077)"
OJDCAC,"(36.71634615384615, 127.14423076923077)","(36.72836538461539, 127.15504807692308)"
OJDCAA,"(36.72836538461539, 127.14423076923077)","(36.74038461538461, 127.15504807692308)"
OJDCAD,"(36.71634615384615, 127.15504807692308)","(36.72836538461539, 127.16586538461539)"
OJDCAB,"(36.72836538461539, 127.15504807692308)","(36.74038461538461, 127.16586538461539)"
OJDCDC,"(36.69230769230769, 127.16586538461539)","(36.70432692307692, 127.1766826923077)"
OJDCDA,"(36.70432692307692, 127.16586538461539)","(36.71634615384615, 127.1766826923077)"
OJDCDD,"(36.69230769230769, 127.1766826923077)","(36.70432692307692, 127.1875)"
OJDCDB,"(36.70432692307692, 127.1766826923077)","(36.71634615384615, 127.1875)"
OJDCBC,"(36.71634615384615, 127.16586538461539)","(36.72836538461539, 127.1766826923077)"
OJDCBA,"(36.72836538461539, 127.16586538461539)","(36.74038461538461, 127.1766826923077)"
OJDCBD,"(36.71634615384615, 127.1766826923077)","(36.72836538461539, 127.1875)"
OJDCBB,"(36.72836538461539, 127.1766826923077)","(36.74038461538461, 127.1875)"
OJDABC,"(36.76442307692308, 127.16586538461539)","(36.77644230769231, 127.1766826923077)"
OJDABA,"(36.77644230769231, 127.16586538461539)","(36.78846153846154, 127.1766826923077)"
OJDABD,"(36.76442307692308, 127.1766826923077)","(36.77644230769231, 127.1875)"
OJDABB,"(36.77644230769231, 127.1766826923077)","(36.78846153846154, 127.1875)"
OJDDCC,"(36.69230769230769, 127.1875)","(36.70432692307692, 127.1983173076923)"
OJDDCA,"(36.70432692307692, 127.1875)","(36.71634615384615, 127.1983173076923)"
OJDDCD,"(36.69230769230769, 127.1983173076923)","(36.70432692307692, 127.20913461538461)"
OJDDCB,"(36.70432692307692, 127.1983173076923)","(36.71634615384615, 127.20913461538461)"
OJDDDC,"(36.69230769230769, 127.20913461538461)","(36.70432692307692, 127.21995192307692)"
OJDDDA,"(36.70432692307692, 127.20913461538461)","(36.71634615384615, 127.21995192307692)"
OJDDDD,"(36.69230769230769, 127.21995192307692)","(36.70432692307692, 127.23076923076923)"
OJDDDB,"(36.70432692307692, 127.21995192307692)","(36.71634615384615, 127.23076923076923)"
OJBCDC,"(36.78846153846154, 127.16586538461539)","(36.800480769230774, 127.1766826923077)"
OJBCDA,"(36.800480769230774, 127.16586538461539)","(36.8125, 127.1766826923077)"
OJBCDD,"(36.78846153846154, 127.1766826923077)","(36.800480769230774, 127.1875)"
OJBCDB,"(36.800480769230774, 127.1766826923077)","(36.8125, 127.1875)"
OKCCBC,"(36.71634615384615, 127.25240384615384)","(36.72836538461539, 127.26322115384615)"
OKCCBA,"(36.72836538461539, 127.25240384615384)","(36.74038461538461, 127.26322115384615)"
OKCCBD,"(36.71634615384615, 127.26322115384615)","(36.72836538461539, 127.27403846153845)"
OKCCBB,"(36.72836538461539, 127.26322115384615)","(36.74038461538461, 127.27403846153845)"
OKDCAC,"(36.71634615384615, 127.3173076923077)","(36.72836538461539, 127.328125)"
OKDCAA,"(36.72836538461539, 127.3173076923077)","(36.74038461538461, 127.328125)"
OKDCAD,"(36.71634615384615, 127.328125)","(36.72836538461539, 127.33894230769232)"
OKDCAB,"(36.72836538461539, 127.328125)","(36.74038461538461, 127.33894230769232)"
OLDABC,"(36.76442307692308, 127.51201923076923)","(36.77644230769231, 127.52283653846153)"
OLDABA,"(36.77644230769231, 127.51201923076923)","(36.78846153846154, 127.52283653846153)"
OLDABD,"(36.76442307692308, 127.52283653846153)","(36.77644230769231, 127.53365384615384)"
OLDABB,"(36.77644230769231, 127.52283653846153)","(36.78846153846154, 127.53365384615384)"
OLDBAC,"(36.76442307692308, 127.53365384615384)","(36.77644230769231, 127.54447115384615)"
OLDBAA,"(36.77644230769231, 127.53365384615384)","(36.78846153846154, 127.54447115384615)"
OLDBAD,"(36.76442307692308, 127.54447115384615)","(36.77644230769231, 127.55528846153845)"
OLDBAB,"(36.77644230769231, 127.54447115384615)","(36.78846153846154, 127.55528846153845)"
OMBBAC,"(36.86057692307693, 127.70673076923077)","(36.87259615384616, 127.71754807692308)"
OMBBAA,"(36.87259615384616, 127.70673076923077)","(36.88461538461539, 127.71754807692308)"
OMBBAD,"(36.86057692307693, 127.71754807692308)","(36.87259615384616, 127.72836538461539)"
OMBBAB,"(36.87259615384616, 127.71754807692308)","(36.88461538461539, 127.72836538461539)"
OMBBDC,"(36.83653846153847, 127.72836538461539)","(36.84855769230769, 127.7391826923077)"
OMBBDA,"(36.84855769230769, 127.72836538461539)","(36.86057692307693, 127.7391826923077)"
OMBBDD,"(36.83653846153847, 127.7391826923077)","(36.84855769230769, 127.75)"
OMBBDB,"(36.84855769230769, 127.7391826923077)","(36.86057692307693, 127.75)"
OMBBBC,"(36.86057692307693, 127.72836538461539)","(36.87259615384616, 127.7391826923077)"
OMBBBA,"(36.87259615384616, 127.72836538461539)","(36.88461538461539, 127.7391826923077)"
OMBBBD,"(36.86057692307693, 127.7391826923077)","(36.87259615384616, 127.75)"
OMBBBB,"(36.87259615384616, 127.7391826923077)","(36.88461538461539, 127.75)"
ONACBC,"(36.8125, 127.77163461538461)","(36.82451923076923, 127.78245192307692)"
ONACBA,"(36.82451923076923, 127.77163461538461)","(36.83653846153847, 127.78245192307692)"
ONACBD,"(36.8125, 127.78245192307692)","(36.82451923076923, 127.79326923076923)"
ONACBB,"(36.82451923076923, 127.78245192307692)","(36.83653846153847, 127.79326923076923)"
ONADCC,"(36.78846153846154, 127.79326923076923)","(36.800480769230774, 127.80408653846153)"
ONADCA,"(36.800480769230774, 127.79326923076923)","(36.8125, 127.80408653846153)"
ONADCD,"(36.78846153846154, 127.80408653846153)","(36.800480769230774, 127.81490384615384)"
ONADCB,"(36.800480769230774, 127.80408653846153)","(36.8125, 127.81490384615384)"
ONADAC,"(36.8125, 127.79326923076923)","(36.82451923076923, 127.80408653846153)"
ONADAA,"(36.82451923076923, 127.79326923076923)","(36.83653846153847, 127.80408653846153)"
ONADAD,"(36.8125, 127.80408653846153)","(36.82451923076923, 127.81490384615384)"
ONADAB,"(36.82451923076923, 127.80408653846153)","(36.83653846153847, 127.81490384615384)"
ONADDC,"(36.78846153846154, 127.81490384615384)","(36.800480769230774, 127.82572115384615)"
ONADDA,"(36.800480769230774, 127.81490384615384)","(36.8125, 127.82572115384615)"
ONADDD,"(36.78846153846154, 127.82572115384615)","(36.800480769230774, 127.83653846153845)"
ONADDB,"(36.800480769230774, 127.82572115384615)","(36.8125, 127.83653846153845)"
ONDABC,"(36.76442307692308, 127.85817307692307)","(36.77644230769231, 127.86899038461537)"
ONDABA,"(36.77644230769231, 127.85817307692307)","(36.78846153846154, 127.86899038461537)"
ONDABD,"(36.76442307692308, 127.86899038461537)","(36.77644230769231, 127.87980769230768)"
ONDABB,"(36.77644230769231, 127.86899038461537)","(36.78846153846154, 127.87980769230768)"
ONDBAC,"(36.76442307692308, 127.87980769230768)","(36.77644230769231, 127.89062499999999)"
ONDBAA,"(36.77644230769231, 127.87980769230768)","(36.78846153846154, 127.89062499999999)"
ONDBAD,"(36.76442307692308, 127.89062499999999)","(36.77644230769231, 127.90144230769229)"
ONDBAB,"(36.77644230769231, 127.89062499999999)","(36.78846153846154, 127.90144230769229)"
ONDBBC,"(36.76442307692308, 127.90144230769229)","(36.77644230769231, 127.91225961538461)"
ONDBBA,"(36.77644230769231, 127.90144230769229)","(36.78846153846154, 127.91225961538461)"
ONDBBD,"(36.76442307692308, 127.91225961538461)","(36.77644230769231, 127.92307692307692)"
ONDBBB,"(36.77644230769231, 127.91225961538461)","(36.78846153846154, 127.92307692307692)"
ONBCCC,"(36.78846153846154, 127.83653846153845)","(36.800480769230774, 127.84735576923076)"
ONBCCA,"(36.800480769230774, 127.83653846153845)","(36.8125, 127.84735576923076)"
ONBCCD,"(36.78846153846154, 127.84735576923076)","(36.800480769230774, 127.85817307692307)"
ONBCCB,"(36.800480769230774, 127.84735576923076)","(36.8125, 127.85817307692307)"
ONBCDC,"(36.78846153846154, 127.85817307692307)","(36.800480769230774, 127.86899038461537)"
ONBCDA,"(36.800480769230774, 127.85817307692307)","(36.8125, 127.86899038461537)"
ONBCDD,"(36.78846153846154, 127.86899038461537)","(36.800480769230774, 127.87980769230768)"
ONBCDB,"(36.800480769230774, 127.86899038461537)","(36.8125, 127.87980769230768)"
OOCAAC,"(36.76442307692308, 127.92307692307692)","(36.77644230769231, 127.93389423076923)"
OOCAAA,"(36.77644230769231, 127.92307692307692)","(36.78846153846154, 127.93389423076923)"
OOCAAD,"(36.76442307692308, 127.93389423076923)","(36.77644230769231, 127.94471153846155)"
OOCAAB,"(36.77644230769231, 127.93389423076923)","(36.78846153846154, 127.94471153846155)"
OOCBCC,"(36.74038461538461, 127.96634615384616)","(36.75240384615385, 127.97716346153847)"
OOCBCA,"(36.75240384615385, 127.96634615384616)","(36.76442307692308, 127.97716346153847)"
OOCBCD,"(36.74038461538461, 127.97716346153847)","(36.75240384615385, 127.98798076923077)"
OOCBCB,"(36.75240384615385, 127.97716346153847)","(36.76442307692308, 127.98798076923077)"
